label,filename,GLCM_Energy,GLCM_Homogeneity,GLCM_Contrast,GLCM_Correlation,RGB_mean_1,RGB_std_1,RGB_mean_2,RGB_std_2,RGB_mean_3,RGB_std_3,HSV_mean_1,HSV_std_1,HSV_mean_2,HSV_std_2,HSV_mean_3,HSV_std_3,YCbCr_mean_1,YCbCr_std_1,YCbCr_mean_2,YCbCr_std_2,YCbCr_mean_3,YCbCr_std_3
malignant,M_381.jpg,0.014112607691918064,0.2172445354244804,89.90439584529463,0.9876470073152185,103.3245697747184,61.06449922414795,116.12052200667502,63.13093071722883,158.80000625782228,56.612237256405955,32.840393721318314,58.997903078490154,106.817357113058,58.3923556246288,158.94332811848145,56.790624856296475,127.4310299332499,60.32103218942912,150.40982999582812,8.870470537204175,114.37438308302045,7.487424550382992
malignant,M_381_mask.jpg,0.6213838963618257,0.9084040657512449,2044.3747844172067,0.9369325833434176,123.27683031869078,127.30976987263949,123.27683031869078,127.30976987263949,123.27683031869078,127.30976987263949,0.0,0.0,0.0,0.0,123.27683031869078,127.30976987263949,123.27683031869078,127.30976987263949,128.0,0.0,128.0,0.0
malignant,M_382.jpg,0.014108990947311167,0.14093437445188836,193.99090177459686,0.9437606459239979,136.0185789643882,42.591377282238604,129.3199755446865,43.0659131959882,172.94109755851085,40.08828981458094,128.3694950280933,72.97305653827642,72.4914633776628,30.21945820688985,173.1212458062169,40.251894083273754,143.13758640203727,41.53567574562941,149.28697097699987,6.77206503555574,123.98432384089898,5.471452682580791
malignant,M_382_mask.jpg,0.5283246170453324,0.7873179603786871,4774.221608296499,0.8453686059161718,154.8370107072196,124.24939020377842,154.8370107072196,124.24939020377842,154.8370107072196,124.24939020377842,0.0,0.0,0.0,0.0,154.8370107072196,124.24939020377842,154.8370107072196,124.24939020377842,128.0,0.0,128.0,0.0
malignant,M_383.jpg,0.017449342982016433,0.20565460994980886,92.80392779639901,0.9687595259283436,72.64032266930519,35.267891631427545,85.81094534641247,37.47765246033972,157.88353973387805,43.6757140934432,5.555090681476438,13.888396639004291,144.23645673745284,32.259546548584275,157.88353973387805,43.6757140934432,105.88330966110591,38.5526541792248,165.14423833943314,7.466194422535411,109.25681706953783,4.995304140426106
malignant,M_383_mask.jpg,0.5943320177377617,0.878972118207757,2779.175960138333,0.9141959462232032,122.94182950221446,127.26018967065882,122.94182950221446,127.26018967065882,122.94182950221446,127.26018967065882,0.0,0.0,0.0,0.0,122.94182950221446,127.26018967065882,122.94182950221446,127.26018967065882,128.0,0.0,128.0,0.0
malignant,M_384.jpg,0.013394587759354464,0.1420957777711373,144.25007047864193,0.9699553635895111,70.24285469583516,44.22900639091153,97.58286228160328,50.48922005866992,149.29176454754563,49.42374086233312,10.525993490921548,6.047134937613755,147.3062937405178,43.00006064093186,149.29279229677482,49.42587547301954,109.94422625165174,48.99002078421905,156.10108036020162,6.752547299364122,105.60527088533254,6.393952739991861
malignant,M_384_mask.jpg,0.5160599771497515,0.7914691735507393,5069.862938537071,0.8431291147398926,122.10800419906603,127.11820322143389,122.10800419906603,127.11820322143389,122.10800419906603,127.11820322143389,0.0,0.0,0.0,0.0,122.10800419906603,127.11820322143389,122.10800419906603,127.11820322143389,128.0,0.0,128.0,0.0
malignant,M_385.jpg,0.012392400775539101,0.0998873008330309,188.82970424637097,0.9521544503589069,118.69452892673695,44.21876840657372,114.63586442281698,45.70306258460509,155.37991686942416,43.20861641456856,114.03610773181941,80.37626478985123,77.4066639632333,30.887305191419944,155.37991686942416,43.20861641456856,127.301500405515,44.41650632946582,148.06153690186537,5.493612321130586,123.15093606380103,3.5607458951441875
malignant,M_385_mask.jpg,0.5413400958879457,0.8013452031899977,4112.346525517774,0.8661465970032204,98.66751867261205,123.92528887240023,98.66751867261205,123.92528887240023,98.66751867261205,123.92528887240023,0.0,0.0,0.0,0.0,98.66751867261205,123.92528887240023,98.66751867261205,123.92528887240023,128.0,0.0,128.0,0.0
